Date,Close,High,Low,Open,Volume
2015-06-16,28.578163146972656,28.634154846597887,28.302684941705905,28.450502140176365,125976400
2015-06-17,28.51097679138184,28.64087624799022,28.38555421058821,28.605042445428637,131672400
2015-06-18,28.6408748626709,28.73718065869812,28.49305765756582,28.49529780409608,141628800
2015-06-19,28.35420608520508,28.62744594660278,28.309413393615667,28.602809453609108,218867600
2015-06-22,28.58041000366211,28.681194403157797,28.461707845984066,28.55353336638857,136157200
2015-06-23,28.45050621032715,28.580407382136904,28.416910843999617,28.551292309309744,121075600
2015-06-24,28.69239044189453,29.07089492761432,28.47066376085023,28.490819955158216,221123600
2015-06-25,28.55577278137207,28.936515734964463,28.55577278137207,28.860367827738557,127752400
2015-06-26,28.387792587280277,28.665510947559248,28.334041032423627,28.59384163817335,176267200
2015-06-29,27.890596389770508,28.325092700850742,27.8793990705692,28.09888566471053,196645600
2015-06-30,28.092161178588867,28.246698847013032,27.964500146461077,28.12351639990226,177482800
2015-07-01,28.35420608520508,28.430355711385054,28.217586154506225,28.42139683132085,120955200
2015-07-02,28.3183708190918,28.374362535068343,28.168311721638663,28.316130672007898,108844000
2015-07-06,28.21982192993164,28.27133505513761,27.96225972136456,27.98241762556912,112241600
2015-07-07,28.15039825439453,28.25342281619768,27.72038053759793,28.19519094779356,187787200
2015-07-08,27.45161247253418,27.91522371167966,27.44489374147473,27.879389909785505,243046400
2015-07-09,26.89169311523437,27.785320152426383,26.7013216804665,27.73828733033533,314380000
2015-07-10,27.610633850097656,27.73829489020388,27.14702252458227,27.310519081989927,245418000
2015-07-13,28.1436710357666,28.16606737571348,27.843554612538554,28.00257084751197,165762000
2015-07-14,28.13247299194336,28.302688257188414,28.004811970192385,28.228778794929624,127072400
2015-07-15,28.40347671508789,28.47738618793802,28.125758291061004,28.157113514318965,134596800
2015-07-16,28.78197479248047,28.79541567234173,28.522174169960014,28.60952109301468,144889600
2015-07-17,29.03057861328125,29.03057861328125,28.73718262083749,28.909638032088125,184658800
2015-07-20,29.579296112060547,29.780864859594622,29.2724592805298,29.332931271774846,235600800
2015-07-21,29.28365707397461,29.76966458625413,29.18735299701936,29.75398868841901,307025600
2015-07-22,28.04512405395508,28.10783448698324,27.32171051013763,27.32171051013763,461802400
2015-07-23,28.031688690185547,28.46394302287072,28.009290640658183,28.264612684942374,203998000
2015-07-24,27.88386344909668,28.16158177126954,27.749483726027933,28.067516135994502,168649200
2015-07-27,27.49640274047852,27.684535737298766,27.35082569034184,27.56807204671217,177822000
2015-07-28,27.633028030395508,27.75173189061344,27.44713685232689,27.633028030395508,134472400
2015-07-29,27.54568099975586,27.65990456588161,27.384424602573944,27.58151651412134,148046800
2015-07-30,27.406818389892575,27.45161106714991,27.25899947922739,27.39561936621269,134513200
2015-07-31,27.16717338562012,27.46728807590613,27.079826470761883,27.458329198903865,171540000
2015-08-03,26.526630401611328,27.45161274239848,26.32057963095237,27.211968316112014,279904000
2015-08-04,25.675556182861328,26.36089410726284,25.36424243885337,26.298183670877243,496554400
2015-08-05,25.845775604248047,26.30266819695184,25.10668429366484,25.29705578010854,397250400
2015-08-06,25.902013778686523,26.210237793846503,25.674784626801127,26.090998360062645,211612000
2015-08-07,25.98976325988769,26.153999885380763,25.760283758073957,25.778282621559843,154681600
2015-08-10,26.93467330932617,26.99541730616428,26.216984763225724,26.216984763225724,219806400
2015-08-11,25.533052444458008,26.588212199107108,25.49705643449141,26.504968744081115,388331200
2015-08-12,25.9267578125,25.96725437970738,24.664616803746217,25.317060734769417,404870000
2015-08-13,25.906513214111328,26.187738929165803,25.7692749278475,26.10674578591287,194143200
2015-08-14,26.0887508392334,26.167493707960094,25.6500393445662,25.719782783086163,171718000
2015-08-17,26.35872840881348,26.46896842424783,25.9852597819827,26.10674951421202,163538800
2015-08-18,26.210241317749023,26.421723642457444,26.1000012983964,26.19449274355579,138242800
2015-08-19,25.875022888183597,26.214742405614185,25.800778867897705,26.1202509524136,193146000
2015-08-20,25.34405899047852,25.72652523420942,25.114577871067688,25.66578124169794,274006400
2015-08-21,23.793954849243164,25.17533595080072,23.769206839568177,24.844614109204237,513102000
2015-08-24,23.20000648498535,24.47789671389309,20.698220905443083,21.343916023355945,648825200
2015-08-25,23.33948135375977,24.997588595162394,23.285486503347805,24.997588595162394,414406400
2015-08-26,24.678117752075195,24.72311317671668,23.63420810891088,24.093166932943365,387098400
2015-08-27,25.404808044433597,25.476801765236917,24.75236398414154,25.24957260310294,338464400
2015-08-28,25.48805427551269,25.49255313260234,25.094338196232183,25.236075366845448,212657600
2015-08-31,25.368816375732425,25.767031336471472,25.197830615942337,25.20457976022276,224917200
2015-09-01,24.234907150268555,25.170825424088196,24.15391400816828,24.781610001212645,307383600
2015-09-02,25.274320602416992,25.274320602416992,24.55213305889593,24.799613100120496,247555200
2015-09-03,24.83110809326172,25.373310417294256,24.75686408733641,25.308065840856774,212935600
2015-09-04,24.58363151550293,24.84910871493381,24.412647480691515,24.51613835959292,199985200
2015-09-08,25.2675724029541,25.32381755688568,24.81986145826917,25.14158380741644,219374400
2015-09-09,24.7816104888916,25.65228420890531,24.696116772511363,25.59379049571053,340043200
2015-09-10,25.32607078552246,25.485806835267137,24.725372883708097,24.80861462265801,251571200
2015-09-11,25.69503593444824,25.69503593444824,25.14383411211209,25.150583255954157,199662000
2015-09-14,25.94251823425293,26.297988073643577,25.84127762821442,26.228244621326656,233453600
2015-09-15,26.16074562072754,26.21699077444133,25.742281539779604,26.082002748821395,173364800
2015-09-16,26.18999481201172,26.219241674699525,25.971763335861283,26.153997088888968,148694000
2015-09-17,25.629789352416992,26.207989421525458,25.584793919332697,26.02125682940647,256450400
2015-09-18,25.5240535736084,25.71528849566772,25.168585457839622,25.245078053490467,297141200
2015-09-21,25.92001342773437,25.95601114584321,25.571294544999848,25.573543115032397,200888000
2015-09-22,25.512800216674805,25.688284808894235,25.31481619142971,25.50829964348337,201384800
2015-09-23,25.719783782958984,25.80977637205908,25.49030431139632,25.56454660967297,143026800
2015-09-24,25.872766494750977,25.98525678385859,25.281068191972544,25.47905048287433,200878000
2015-09-25,25.80752944946289,26.252991879520707,25.652292255940814,26.196746718559503,224607600
2015-09-28,25.29682159423828,25.776029699414288,25.29682159423828,25.61404337753341,208436000
2015-09-29,24.53638458251953,25.53754931895009,24.266408539249397,25.38456243670613,293461600
2015-09-30,24.815357208251957,25.094332630514373,24.462137786982964,24.786108636025755,265892000
2015-10-01,24.653377532958984,24.662376964020137,24.14267054815084,24.53863693251174,255716400
2015-10-02,24.83336067199707,24.97509956372836,24.196666810262887,24.30015769138034,232079200
2015-10-05,24.92335700988769,25.05609649062369,24.538640290818208,24.72087407446528,208258800
2015-10-06,25.042591094970703,25.139332825717407,24.696120750353806,24.88960421184721,192787200
2015-10-07,24.92335700988769,25.146087380619253,24.61513460707388,25.13933823551621,187062400
2015-10-08,24.6353759765625,24.790613141574276,24.345150793328475,24.790613141574276,247918400
2015-10-09,25.224830627441406,25.26082663821048,24.633130430392388,24.74787104037189,211064400
2015-10-12,25.10783195495605,25.366559960820734,25.071835955334286,25.362061104542605,121868800
2015-10-13,25.15058135986328,25.299067662591952,24.900852757738654,24.93234990427097,132197200
2015-10-14,24.79511070251465,25.089834727151104,24.64887297522261,25.038090152495357,177849600
2015-10-15,25.16632652282715,25.220321378642,24.85810252613907,24.957094525520898,150694000
2015-10-16,24.98184967041016,25.19783087190773,24.86710906707938,25.14833485806049,156930400
2015-10-19,25.137083053588867,25.141581910318937,24.772613865686104,24.92785102809268,119036800
2015-10-20,25.59604263305664,25.686035218200203,24.932350535996218,25.0493396951568,195871200
2015-10-21,25.59379196166992,26.003256559814464,25.580291959303946,25.64778682173688,167180800
2015-10-22,25.985260009765625,25.985260009765625,25.670286817869243,25.722033112527583,166616400
2015-10-23,26.79069328308105,26.824440720182352,26.17199656326576,26.25523829612088,237467600
2015-10-26,25.93576431274414,26.57695870465248,25.85477115624353,26.56571070408984,265335200
2015-10-27,25.77152633666992,26.21923721392656,25.64553604364137,25.96275948794311,279537600
2015-10-28,26.833438873291016,26.84018973399438,26.11125125996953,26.3069850251835,342205600
2015-10-29,27.116914749145508,27.1529124734375,26.60845805054995,26.70519978900221,204909200
2015-10-30,26.88518524169922,27.272152199310536,26.87393552363094,27.22040589924884,197461200
2015-11-02,27.263147354125977,27.303643928077424,26.90992790439721,27.177655349768763,128813200
2015-11-03,27.575870513916016,27.782852242259345,27.15515619777989,27.175405343196985,182076000
2015-11-04,27.447633743286133,27.857098374732264,27.362141731521618,27.701861208390525,179544400
2015-11-05,27.321104049682617,27.721025250712767,27.15390624172084,27.5312317001019,158210800
2015-11-06,27.352731704711918,27.522189404961782,27.25331769275808,27.36402957425372,132169200
2015-11-09,27.242027282714844,27.522196941177302,27.12453733684779,27.330145173068463,135485600
2015-11-10,26.38343811035156,26.67716553216662,26.22301833265088,26.41281188682097,236511600
2015-11-11,26.23431205749512,26.530297627782343,26.030962468674048,26.29305787733518,180872000
2015-11-12,26.14619827270508,26.39473593171521,26.130382286872063,26.268208045051107,130102400
2015-11-13,25.382511138916016,26.11230995375228,25.366695150919607,26.028710175020755,183249600
2015-11-16,25.798250198364254,25.811806267936472,25.07974920620687,25.165607186520116,152426800
2015-11-17,25.68752861022949,25.994812046223263,25.6039288570886,25.965438274783363,110467600
2015-11-18,26.50092887878418,26.54611691578622,26.0964895695074,26.155235396660544,186698800
2015-11-19,26.837581634521484,27.056747211333587,26.381176302252676,26.58000605784681,173183200
2015-11-20,26.9550724029541,27.095156332926983,26.85339674778588,26.93247666370813,137148400
2015-11-23,26.6048641204834,27.052233294745136,26.512226398875583,26.94829770139527,129930000
2015-11-24,26.860179901123047,26.966373690099356,26.46252032700792,26.50996828560757,171212800
2015-11-25,26.668121337890625,26.93925467698589,26.64326740537824,26.934734839903943,85553200
2015-11-27,26.618417739868164,26.75398529305401,26.57096978577833,26.72687143765424,52185600
2015-11-30,26.72913360595703,26.979931187118545,26.60486391301639,26.65908990456631,156721200
2015-12-01,26.512222290039062,26.844359671547785,26.40377032290128,26.8308036066088,139409600
2015-12-02,26.27272224426269,26.686199457184305,26.227534212563103,26.512221915133768,133546400
2015-12-03,26.028705596923828,26.387956866531063,25.80728180391958,26.333730877768637,166278000
2015-12-04,26.89406967163086,26.943777545428325,26.008371066661898,26.04904098851318,231108000
2015-12-07,26.724611282348636,27.08160261812912,26.61841750440518,26.8827728517287,128336800
2015-12-08,26.71331596374512,26.79691400307388,26.40377257203804,26.55289447050829,137238000
2015-12-09,26.12360000610352,26.59130319548043,26.001590253594813,26.580005325802396,185445600
2015-12-10,26.24787330627441,26.42185088144362,26.09875139422833,26.218501252459657,116850800
2015-12-11,25.57230758666992,26.071642948058937,25.49774575326172,26.02645489837653,187544800
2015-12-14,25.414142608642575,25.45933064929182,24.80635363617469,25.346358823855457,257274800
2015-12-15,24.96452140808105,25.48645257907641,24.93288942484665,25.292140839885725,213292400
2015-12-16,25.156566619873047,25.303430345637576,24.58267123260613,25.09556258931938,224954000
2015-12-17,24.62333869934082,25.36217364527321,24.62333869934082,25.31020584948216,179091200
2015-12-18,23.95680427551269,24.74534710968096,23.907096398068227,24.60752307287565,385813200
2015-12-21,24.25053024291992,24.259568194985437,23.8528689711029,24.23923237188476,190362400
2015-12-22,24.227935791015625,24.33864768516363,24.051698314612207,24.266345793746737,131157600
2015-12-23,24.539743423461918,24.59396942443776,24.221162004625167,24.23697799340201,130629600
2015-12-24,24.408693313598636,24.62785893960525,24.390617407083724,24.62785893960525,54281600
2015-12-28,24.13529586791992,24.331867425256085,23.99069209832076,24.309271685658228,106816800
2015-12-29,24.569114685058597,24.725016372100367,24.144341197526543,24.16693522021624,123724800
2015-12-30,24.248279571533203,24.560081279546445,24.21664758914695,24.53296913682323,100855200
2015-12-31,23.7828311920166,24.182750729525285,23.68341542557479,24.1782326146022,163649200
2016-01-04,23.80315589904785,23.807675736000217,23.046245247922737,23.184070970153567,270597600
2016-01-05,23.206674575805664,23.916137575059217,23.13889250781742,23.89354355239647,223164000
2016-01-06,22.75252342224121,23.12985060390474,22.564991514734768,22.720891451152745,273829600
2016-01-07,21.792261123657227,22.6237337013968,21.78774300980458,22.296116146970576,324377600
2016-01-08,21.90749168395996,22.393270778364226,21.86230365258822,22.26674291147303,283192000
2016-01-11,22.26222419738769,22.38197403799693,21.9933507428638,22.361639939997467,198957600
2016-01-12,22.5853214263916,22.750261008321345,22.332263980796583,22.718629043098566,196616800
2016-01-13,22.00465202331543,22.86323858626344,21.984317922164728,22.66666698940705,249758400
2016-01-14,22.485912322998047,22.702819753922995,21.63184556255437,22.133440764418324,252680400
2016-01-15,21.945905685424805,22.07695341364094,21.545986191028987,21.73577802597935,319335600
2016-01-19,21.83971405029297,22.28934143141066,21.577618588696247,22.235115438043948,212350800
2016-01-20,21.86907958984375,22.18540095058089,21.10764909510376,21.487234383225776,289337600
2016-01-21,21.758377075195312,22.115366779524468,21.45109353246665,21.93009303086279,208646000
2016-01-22,22.91520500183105,22.92424295485924,22.226077890611077,22.284821999574387,263202000
2016-01-25,22.46784210205078,22.940063608091677,22.415874292520904,22.937803688421603,207178000
2016-01-26,22.59211158752441,22.79320135603467,22.15830006829873,22.578555516240407,300308000
2016-01-27,21.10765647888184,21.832935426651044,21.089580572216438,21.699629493573717,533478800
2016-01-28,21.259035110473636,21.35619093937194,20.874931632771357,21.19125305642721,222715200
2016-01-29,21.993349075317383,21.993349075317383,21.3177781977095,21.41719393278153,257666000
2016-02-01,21.787752151489254,21.85101611484852,21.555030404640394,21.796790106799683,163774000
2016-02-02,21.347152709960938,21.699624184635404,21.301962954353368,21.559538527971316,149428800
2016-02-03,21.76966667175293,21.880378558966903,21.2567754309832,21.4646431403111,183857200
2016-02-04,21.94458770751953,22.11042231358637,21.62427940424917,21.776482652846905,185886800
2016-02-05,21.35848617553711,22.01727839752225,21.28352152072093,21.926410206012815,185672400
2016-02-08,21.583393096923828,21.740139007118984,21.13586852275437,21.15631296327961,216085600
2016-02-09,21.57884979248047,21.794662052129024,21.338050459796044,21.41983169224874,177324800
2016-02-10,21.415285110473636,21.887798463910983,21.37666668058224,21.790115431548134,169374400
2016-02-11,21.28579330444336,21.517507293988587,21.03363488043828,21.30623947206992,200298800
2016-02-12,21.35167121887207,21.467528205585683,21.12904597101706,21.397106180900245,161405600
2016-02-16,21.95367813110352,22.001383556780837,21.49252394972228,21.58566261894929,196231600
2016-02-17,22.28988647460937,22.310330910999102,21.84236199096535,21.96048944527315,179452800
2016-02-18,21.867345809936523,22.46480122385063,21.82872566138583,22.453442050776925,156084000
2016-02-19,21.81737327575684,21.98093570017723,21.762853045339,21.80828628182605,141496800
2016-02-22,22.008197784423828,22.01274214855817,21.79011510148698,21.8787111372686,137123200
2016-02-23,21.510698318481445,21.92187489928458,21.47889470080425,21.89915827711047,127770400
2016-02-24,21.831003189086918,21.894610414277626,21.199471834454982,21.34940463654758,145022800
2016-02-25,21.980934143066406,21.980934143066406,21.637907512438176,21.81964391184609,110330800
2016-02-26,22.015012741088867,22.267169470991487,21.940046336788832,22.08089041777644,115964400
2016-02-29,21.965038299560547,22.31487983681167,21.955951303807204,22.003656731636827,140865200
2016-03-01,22.837364196777344,22.8918844264392,22.13086646024872,22.18311624133452,201628400
2016-03-02,22.88735008239746,22.91915370564516,22.635191545813928,22.83282983299676,132678400
2016-03-03,23.057722091674805,23.105427515608564,22.819193238838924,22.84872640591726,147822800
2016-03-04,23.400747299194336,23.56885236329397,23.02818919326165,23.255358854594604,184220400
2016-03-07,23.14177131652832,23.359853957914016,22.93504611698036,23.25989876400803,143315600
2016-03-08,22.95094871520996,23.11678331690598,22.807832464308035,22.89415630455838,126247600
2016-03-09,22.971399307250977,23.07589715499009,22.77830368732312,23.01456036910305,108806800
2016-03-10,22.982759475708008,23.22583099958172,22.75104713076481,23.03728145477365,134054400
2016-03-11,23.230379104614254,23.234921737017427,23.0577296094438,23.22583473904344,109632800
2016-03-14,23.289426803588867,23.378024542764678,23.121321783618228,23.150854941065667,100304400
2016-03-15,23.757402420043945,23.89370386345121,23.59156781290107,23.61655661306187,160270800
2016-03-16,24.07316780090332,24.150404649062708,23.75967257841274,23.76421694193204,153214000
2016-03-17,24.034547805786133,24.18675104356324,23.843724413286907,23.97093885284189,137682800
2016-03-18,24.06180763244629,24.19356643839948,23.895974767338643,24.157218464412335,176820800
2016-03-21,24.05953598022461,24.454810645141407,23.88461439720489,24.064078610162333,142010800
2016-03-22,24.243547439575195,24.373034082040988,23.90052075287327,23.90960774764577,129777600
2016-03-23,24.109516143798828,24.323056185472243,24.057268090942788,24.189026913812217,102814000
2016-03-24,24.005016326904297,24.136775138916786,23.8278242784853,23.95958309049779,104532000
2016-03-28,23.895980834960938,24.12315053056268,23.86644766530568,24.079987733784836,77645600
2016-03-29,24.461633682250977,24.486622488228114,23.82555782074309,23.82783000305936,124760400
2016-03-30,24.888708114624023,25.08407416652624,24.67062544269837,24.681984619293598,182404400
2016-03-31,24.75922393798828,24.96594918705855,24.73423513352557,24.925058573680207,103553600
2016-04-01,24.98638343811035,24.98865561936236,24.579749652324388,24.711508434277345,103496000
2016-04-04,25.24309539794922,25.486166885571684,25.04999978393256,25.084075582474743,149424800
2016-04-05,24.94550132751465,25.154498744635635,24.85690529337838,24.87735146526901,106314800
2016-04-06,25.206743240356445,25.21128760376482,24.8069241855936,25.04091037245397,105616400
2016-04-07,24.65700340270996,25.084081883303387,24.561592529359444,24.977311829863144,127207600
2016-04-08,24.684253692626957,24.936410396248828,24.57293932214658,24.74104610211689,94326800
2016-04-11,24.76603889465332,25.12723960377976,24.722877832013868,24.754681450029125,117630000
2016-04-12,25.08861923217773,25.102248857939628,24.68425749168236,24.838731205429305,108929200
2016-04-13,25.45209312438965,25.52024299376209,25.1704031846823,25.1704031846823,133029200
2016-04-14,25.465709686279297,25.531589072756532,25.290789871483177,25.356669257960416,101895600
2016-04-15,24.95458030700684,25.51114686899521,24.92732106413111,25.467984090219964,187756000
